20230710,17:01:57,141.466,141.467,141.464,141.464,9.74999976158142
20230710,17:01:58,141.466,141.466,141.466,141.466,3.59999990463257
20230710,17:01:59,141.464,141.464,141.464,141.464,5.70000004768372
20230710,17:02:00,141.464,141.464,141.464,141.464,4.5
20230710,17:02:01,141.465,141.473,141.465,141.473,21.5999999046326
20230710,17:02:02,141.473,141.473,141.472,141.473,12.5999999046326
20230710,17:02:03,141.473,141.473,141.468,141.468,25.1999998092651
20230710,17:02:04,141.467,141.467,141.467,141.467,7.19999980926514
20230710,17:02:05,141.465,141.465,141.463,141.463,8.64000010490417
20230710,17:02:06,141.464,141.464,141.464,141.464,7.19999980926514
20230710,17:02:07,141.463,141.463,141.463,141.463,6.84000015258789
20230710,17:02:08,141.464,141.464,141.463,141.463,9.53999996185303
20230710,17:02:09,141.464,141.464,141.463,141.463,9.53999996185303
20230710,17:02:10,141.466,141.469,141.466,141.469,4.79999995231628
20230710,17:02:12,141.467,141.468,141.466,141.468,11.6999998092651
20230710,17:02:13,141.468,141.468,141.468,141.468,4.5
20230710,17:02:14,141.469,141.469,141.469,141.469,3.59999990463257
20230710,17:02:15,141.469,141.471,141.469,141.471,10.2000000476837
20230710,17:02:16,141.47,141.47,141.47,141.47,4.5
20230710,17:02:18,141.469,141.469,141.461,141.462,17.299999833107
20230710,17:02:19,141.463,141.464,141.462,141.463,34.0500001907349
20230710,17:02:20,141.463,141.468,141.463,141.468,20.3400001525879
20230710,17:02:21,141.468,141.469,141.468,141.469,11.6999998092651
20230710,17:02:22,141.466,141.466,141.457,141.458,10.2699999809265
20230710,17:02:23,141.458,141.458,141.458,141.458,7.19999980926514
20230710,17:02:24,141.458,141.459,141.458,141.459,8.09999990463257
20230710,17:02:25,141.459,141.459,141.459,141.459,4.5
20230710,17:02:28,141.46,141.46,141.46,141.46,3.59999990463257
20230710,17:02:29,141.46,141.463,141.46,141.463,12.5999999046326
20230710,17:02:30,141.462,141.462,141.456,141.457,17.6199996471405
20230710,17:02:33,141.454,141.456,141.454,141.456,13.4199998378754
20230710,17:02:34,141.455,141.456,141.455,141.456,10.7999997138977
20230710,17:02:35,141.456,141.457,141.456,141.457,7.19999980926514
20230710,17:02:36,141.457,141.457,141.457,141.457,3.59999990463257
20230710,17:02:37,141.454,141.454,141.447,141.448,27.2999997138977
20230710,17:02:38,141.449,141.45,141.448,141.449,21.1499996185303
20230710,17:02:39,141.448,141.454,141.448,141.454,25.0499999523163
20230710,17:02:40,141.456,141.456,141.455,141.455,8.09999990463257
20230710,17:02:41,141.454,141.459,141.454,141.458,16.8000001907349
20230710,17:02:42,141.458,141.458,141.458,141.458,1.20000004768372
20230710,17:02:43,141.459,141.459,141.459,141.459,4.5
20230710,17:02:44,141.459,141.459,141.459,141.459,7.20000004768372
20230710,17:02:45,141.461,141.462,141.461,141.461,5.40000009536743
20230710,17:02:46,141.464,141.464,141.463,141.464,7.80000019073486
20230710,17:02:48,141.465,141.466,141.465,141.466,7.80000019073486
20230710,17:02:49,141.466,141.466,141.466,141.466,4.5
20230710,17:02:50,141.466,141.466,141.458,141.458,9.29999995231628
20230710,17:02:51,141.456,141.458,141.456,141.458,4.79999995231628
20230710,17:02:52,141.457,141.457,141.457,141.457,4.5
20230710,17:02:53,141.458,141.458,141.458,141.458,1.20000004768372
20230710,17:02:54,141.459,141.462,141.459,141.462,8.10000014305115
20230710,17:02:55,141.462,141.462,141.461,141.461,6.59999990463257
20230710,17:02:56,141.462,141.462,141.462,141.462,5.70000004768372
20230710,17:02:57,141.461,141.463,141.461,141.463,2.40000009536743
20230710,17:02:58,141.464,141.464,141.464,141.464,4.5
20230710,17:02:59,141.462,141.465,141.462,141.465,16.3499999046326
20230710,17:03:00,141.464,141.469,141.464,141.468,16.5
20230710,17:03:01,141.467,141.468,141.467,141.468,11.7000000476837
20230710,17:03:03,141.467,141.467,141.46,141.46,5.70000004768372
20230710,17:03:04,141.459,141.459,141.458,141.458,3
20230710,17:03:08,141.459,141.459,141.459,141.459,5.40000009536743
20230710,17:03:16,141.463,141.464,141.463,141.464,9.29999995231628
20230710,17:03:17,141.465,141.465,141.464,141.464,5.70000004768372
