20240301,170000.000,150.202,150.202
20240301,170001.000,150.206,150.206
20240301,170002.000,150.209,150.209
20240301,170003.000,150.211,150.211
20240301,170004.000,150.212,150.212
20240301,170005.000,150.212,150.212
20240301,170006.000,150.215,150.215
20240301,170007.000,150.213,150.213
20240301,170008.000,150.21,150.21
20240301,170009.000,150.21,150.21
20240301,170010.000,150.205,150.205
